case_label,L,temperature,n,energy_pass_n,energy_pass_fraction,mag_pass_n,mag_pass_fraction,joint_pass_n,joint_pass_fraction,essE_min,essE_p10,essE_median,essM_min,essM_p10,essM_median,tauE_max,tauE_median,tauM_max,tauM_median,measurement_stride_min,measurement_stride_max,realization_threshold,required_pass_fraction,energy_cell_pass,joint_cell_pass,primary_mask_metric,primary_source_cell_pass
random_p085,120,1.1599919984,60,5,0.08333333333333333,60,1.0,5,0.08333333333333333,25.774017223110924,40.777462179608,62.340215397755635,752.8305050334831,893.9262558287206,1060.1756255256882,193.9938177552168,80.20529259458624,6.641601219091964,4.716260857650601,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,120,1.1699919984,60,0,0.0,60,1.0,0,0.0,15.364629240276813,26.323245046515837,49.33218870151485,514.6908538088379,716.0002970932213,879.0833077695077,325.42275650186264,101.35676896502692,9.714569363334864,5.6877711158731925,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,120,1.1799919984,60,0,0.0,60,1.0,0,0.0,11.34427065791795,19.51602855855039,38.08031557102326,497.811119060592,608.1372017373628,748.7511578305163,440.7511201709697,131.36241643060032,10.043970109457147,6.677812208596309,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,40,1.179967993599,60,60,1.0,60,1.0,60,1.0,1556.2781843215691,2161.528619961551,2675.28598288389,2239.0885546276277,2736.7630644175506,3205.717443493012,3.2127932206282632,1.868959329389574,2.2330514751934527,1.559713285628594,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.189967993599,60,60,1.0,60,1.0,60,1.0,1627.686783485538,1919.4230578629454,2457.243953877478,2231.770744092686,2580.5998368626915,3085.833950994267,3.0718440738905373,2.0348624901075274,2.240373485150565,1.620310451905726,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.199967993599,60,60,1.0,60,1.0,60,1.0,1262.0365669877624,1741.9220352917162,2244.041822373914,1983.9334518676349,2211.981237912877,2809.860243553506,3.961850338405039,2.228206202899221,2.5202458254298303,1.7794933308478713,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.209967993599,60,60,1.0,60,1.0,60,1.0,1122.259097045476,1487.0930297904408,1997.625361264568,1714.3691145112589,2085.111216086677,2596.473238664874,4.455299148978421,2.5030719530367365,2.916524777352528,1.9257028957146716,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.219967993599,60,60,1.0,60,1.0,60,1.0,891.0153219557443,1174.0263156959793,1820.0191112265334,1664.7852560204626,1898.859924095399,2421.4271716813764,5.611575779668067,2.747315035319035,3.0033903663659927,2.064931138751442,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.229967993599,60,60,1.0,60,1.0,60,1.0,823.5335048989486,1093.2414268565224,1537.459387040832,1736.5538497228722,1817.3423567838793,2213.5835785582685,6.071398395155184,3.252448511283498,2.879265737021587,2.2589118197004305,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.239967993599,60,60,1.0,60,1.0,60,1.0,583.1793496725287,914.1079113020326,1293.0465805037752,1620.3193557506836,1735.599094196201,2005.3549727463683,8.573691785910523,3.866860226590812,3.0858114372666567,2.493332736863618,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.249967993599,60,60,1.0,60,1.0,60,1.0,495.2598029559718,763.373031892999,1098.7467244462682,1594.1967092979262,1681.6472062441017,1883.1427185495936,10.09571132193116,4.550842377739796,3.136375812870651,2.6551386395465424,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.259967993599,60,60,1.0,60,1.0,60,1.0,491.01730220711494,629.9516278974944,955.3380568816381,1463.0522229853673,1664.33721103729,1809.46395719479,10.18294055530239,5.233977105491006,3.417513005651615,2.763249675689178,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.269967993599,60,60,1.0,60,1.0,60,1.0,338.18528823754605,506.53431438964617,807.5329834507565,1533.1946817467458,1612.4817881413544,1798.0579079650602,14.784794531002577,6.193148465550978,3.261164455842995,2.780780438430112,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.279967993599,60,60,1.0,60,1.0,60,1.0,297.00204231481416,415.9545139671941,700.9613252550391,1579.0873930130006,1604.7816706910503,1807.1786667612937,16.834901070141918,7.133665379491949,3.166385864470539,2.766767587578623,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.289967993599,60,60,1.0,60,1.0,60,1.0,259.7108014617959,386.8640724998423,558.0347392202195,1474.8414752863755,1568.007033122823,1797.376515891152,19.25218347430002,8.960026033815588,3.3901948675732294,2.7818354397091065,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.299967993599,60,60,1.0,60,1.0,60,1.0,133.27859013401502,315.9867958294691,464.47026998632987,1453.1543686200198,1594.195895587853,1830.7841969257547,37.515402848817445,10.76567346191224,3.440790674392166,2.7310711041105042,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.309967993599,60,60,1.0,60,1.0,60,1.0,187.584996422053,264.4113623502042,381.60634315378627,1488.9758801942382,1668.082028181441,1817.2375066204631,26.65458376399333,13.102508928792602,3.358012756625544,2.7514376196196944,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.319967993599,60,60,1.0,60,1.0,60,1.0,151.077362855182,223.4530643606118,328.37753215970474,1486.4629826018404,1623.3637983214135,1818.0583672639068,33.09562667434725,15.22791497550121,3.3636895493005934,2.750188881524296,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.329967993599,60,60,1.0,60,1.0,60,1.0,133.4665338458956,192.46836866169892,291.8680672940927,1499.098726519381,1638.7347988075048,1855.4673989943471,37.46257474381666,17.132985925617128,3.335337367412111,2.6947388298895256,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,40,1.339967993599,60,59,0.9833333333333333,60,1.0,59,0.9833333333333333,94.71421363707105,157.7503281261436,228.99019731263473,1442.7730726453037,1620.0257360600772,1776.8881730339403,52.79038708127968,21.83500387632112,3.465548459975464,2.813991203375946,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.179967993599,60,60,1.0,60,1.0,60,1.0,2086.4178396734724,2296.011849404148,2671.2585228281196,2614.3024266151824,2964.5470782223774,3285.3087938961103,2.3964519018791117,1.8717886368536556,1.9125560796245191,1.5219275563635786,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.189967993599,60,60,1.0,60,1.0,60,1.0,1952.1320709768904,2117.030564106498,2468.6740745359293,2653.9275384508665,2809.5594315731696,3104.754753182092,2.5613021138973906,2.0254346776819396,1.8840001950160885,1.6104421680303291,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.199967993599,60,60,1.0,60,1.0,60,1.0,1658.0370399373137,1847.5297223353325,2259.795657567536,2198.419634936228,2465.389616387839,2870.56535164124,3.015614174813029,2.212589885102635,2.274361054887976,1.7418180217101527,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.209967993599,60,60,1.0,60,1.0,60,1.0,1429.5448561446908,1515.3282323092724,1938.5713630397402,1905.4306749347647,2146.7459086050103,2600.0586913910934,3.497616726406469,2.579229670856601,2.6240786745868787,1.9230338381336802,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.219967993599,60,60,1.0,60,1.0,60,1.0,1016.5092012233902,1304.19384297902,1720.1782189836285,1809.76078057314,1926.5002675699498,2379.7266196725523,4.918794629682048,2.9066826320103205,2.7627960853569453,2.10121005538185,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.229967993599,60,60,1.0,60,1.0,60,1.0,865.702100610642,1067.5701628017111,1462.3225340264232,1522.0001899287254,1696.8381054082033,2059.80222054307,5.775658851322112,3.41990884750611,3.2851507070009944,2.4274186863265332,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.239967993599,60,60,1.0,60,1.0,60,1.0,658.5459104039918,776.2017772087418,1115.4322769854462,1359.535408012556,1605.4924643122201,1812.7026068892544,7.59248508115812,4.48278167399147,3.677726942992442,2.758358241862704,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.249967993599,60,60,1.0,60,1.0,60,1.0,468.9809005371578,612.2260989411831,913.7399267513031,1379.4038035025178,1489.6100036933797,1680.07228248282,10.661414983580649,5.472055036369598,3.6247543955614976,2.9760669088841443,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.259967993599,60,60,1.0,60,1.0,60,1.0,423.5544831782704,459.79558180709495,685.8900507180323,1350.754329350854,1431.8499745195345,1587.7983615598623,11.804856750614404,7.289932535686727,3.701635368737187,3.149026560252469,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.269967993599,60,60,1.0,60,1.0,60,1.0,298.659229063551,384.35219832519476,526.290393243482,1296.466149711331,1413.611865398822,1607.3297887904635,16.74148833664893,9.500895937791155,3.856637522787072,3.1107495070727653,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.279967993599,60,60,1.0,60,1.0,60,1.0,220.0028990943161,298.3110194060968,393.37303888944473,1304.6202934161734,1438.2287733374772,1628.838545162831,22.726973238004835,12.710614602312951,3.8325327493621946,3.0696805026565737,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.289967993599,60,60,1.0,60,1.0,60,1.0,139.84917571366492,206.4865060410908,310.51492455723195,1419.4509893986763,1510.3064877651636,1680.3850347420766,35.75280279261196,16.10238042972417,3.522488650431077,2.975523807532504,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.299967993599,60,60,1.0,60,1.0,60,1.0,151.74590857675273,171.01736255503403,232.99234661865387,1338.5229461023891,1465.1133667114027,1660.9854476948472,32.9498175397,21.459966319948112,3.7354608036861614,3.0102611717635384,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.309967993599,60,60,1.0,60,1.0,60,1.0,111.02477682077716,146.47688492964545,194.35190307761226,1332.9948438249016,1478.4639870213464,1653.7766847043802,45.03499257711906,25.729427840974793,3.750952243485786,3.023384365232771,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.319967993599,60,57,0.95,60,1.0,57,0.95,66.92856025472005,116.81212993076578,157.21054594071683,1181.238222693025,1402.1701369820692,1626.0010448779626,74.70652261113567,31.80618237813256,4.232846435159234,3.075028792410313,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,60,1.329967993599,60,52,0.8666666666666667,60,1.0,52,0.8666666666666667,64.9441377971154,93.90142436786898,137.21012827711598,1068.7021871259574,1301.835020094531,1500.6303188977101,76.98924290318445,36.443179680316774,4.67857187926827,3.331934006093065,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,60,1.339967993599,60,41,0.6833333333333333,60,1.0,41,0.6833333333333333,60.62531375722352,79.62698850552853,115.50215347776864,1184.9127002655266,1253.0768599572864,1370.1633644875171,82.4737999711259,43.29013379483513,4.219720152277507,3.649206497796918,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,80,1.179967993599,60,60,1.0,60,1.0,60,1.0,2203.4269279017003,2383.3196430702083,2617.817834040374,2853.487560126805,2991.028566781805,3251.409201069335,2.2691925639492143,1.9099886453593147,1.7522417373979395,1.537794751804027,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.189967993599,60,60,1.0,60,1.0,60,1.0,1662.156342617474,2151.0834275130887,2365.3025219339493,2581.4824643485613,2759.029633518917,3033.873994046485,3.0081406133711046,2.1139076364681637,1.9368715724597236,1.648063282184458,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.199967993599,60,60,1.0,60,1.0,60,1.0,1623.42171215243,1840.3635403158678,2176.6903230305597,2124.4277211988624,2513.2526347042144,2899.69533812187,3.079914456343386,2.2970667218572016,2.353575012275959,1.7243190810061493,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.209967993599,60,60,1.0,60,1.0,60,1.0,1274.9960400212256,1512.5769629291417,1894.9486790169947,1945.5611804722405,2161.9365058230546,2597.895606477873,3.921580807354321,2.6386097142129197,2.569952592694291,1.924672351403116,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.219967993599,60,60,1.0,60,1.0,60,1.0,919.4121874332671,1269.4928924359874,1602.5880295582824,1650.553941677727,1836.7522991123608,2293.8382274151645,5.4382572564744365,3.1199539463943964,3.029286031644434,2.1797550196444964,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.229967993599,60,60,1.0,60,1.0,60,1.0,581.9280633938213,907.7237111875438,1235.1841050792752,1473.5361649520883,1607.4411351514368,1902.2706513360777,8.592127299790038,4.04798283630949,3.3931980218229487,2.6284428866848484,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.239967993599,60,60,1.0,60,1.0,60,1.0,337.93211710895974,638.9208762468081,937.0119134938099,1301.467189411688,1483.2714007132852,1666.7401946784598,14.795870965966357,5.336935034255507,3.841817942609977,2.9998678232868983,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.249967993599,60,60,1.0,60,1.0,60,1.0,238.61340735795991,491.0723355027757,690.2093030040966,1174.8839358933144,1325.5923371964432,1564.311335735246,20.95439671794789,7.2446541265582365,4.255739522217815,3.196295106868761,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.259967993599,60,60,1.0,60,1.0,60,1.0,242.150113907722,337.17223073709766,483.0025314475065,1253.0824759457726,1318.2997282365043,1504.5991000865647,20.648348742488672,10.352471384585996,3.9901603413823303,3.323145050646372,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.269967993599,60,60,1.0,60,1.0,60,1.0,182.15349494773213,230.2960963011754,331.4875423677795,1308.3537729042246,1348.0597855369176,1485.753000006193,27.449377248757816,15.083912214911908,3.821596347676841,3.3652970207017563,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.279967993599,60,60,1.0,60,1.0,60,1.0,108.09495422417967,156.2637156658488,244.70565601501517,1293.5312953742543,1416.8675208062577,1573.6002784249424,46.255628080756,20.4379489974519,3.8653877319244616,3.1774310554731744,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.289967993599,60,57,0.95,60,1.0,57,0.95,94.01062017222459,137.18376829052517,180.3468913450859,1319.1320380580894,1462.4493641142444,1608.1424617779176,53.18548043657357,27.724430078555102,3.790371134765676,3.1091779084225752,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,80,1.299967993599,60,52,0.8666666666666667,60,1.0,52,0.8666666666666667,70.90128641868115,98.18279010115054,143.90030398163043,1204.032209702462,1346.8257758519371,1501.4070236954806,70.52058224267415,34.74631610074998,4.152712825876635,3.3302887555584677,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,80,1.309967993599,60,38,0.6333333333333333,60,1.0,38,0.6333333333333333,43.90508036865097,81.97490426866135,112.79555815482205,1053.102573980702,1250.552971105503,1415.337472466631,113.88203729539444,44.32849576772897,4.74787558547134,3.5327571819280834,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,80,1.319967993599,60,28,0.4666666666666667,60,1.0,28,0.4666666666666667,39.155687773274,69.35054949672286,98.45119241147967,849.8709425466312,1104.6376785180162,1271.94256794809,127.69536903429866,50.78662101048859,5.883246207968402,3.93099642393652,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,80,1.329967993599,60,13,0.21666666666666667,60,1.0,13,0.21666666666666667,37.32200132711074,57.13375267716334,78.67670426830344,809.9668560607504,959.3818703374553,1103.1716805615524,133.96923589861177,63.55936983183764,6.173092099493245,4.532767034447112,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,80,1.339967993599,60,3,0.05,60,1.0,3,0.05,32.670497631161346,44.49171977134402,75.02190523357011,694.4751250830142,835.3196041749466,977.381976290693,153.04327642781192,66.64748638782851,7.199681917192246,5.115827458324281,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,100,1.179967993599,60,60,1.0,60,1.0,60,1.0,2195.049783200921,2387.1470853220253,2651.223699856454,2789.155933774988,2960.763276459365,3287.776768798024,2.2778526656961624,1.88592795395405,1.7926570327076483,1.5207853430641054,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.189967993599,60,60,1.0,60,1.0,60,1.0,1926.1972252124228,2202.643799428303,2434.201021324415,2555.770029784692,2817.764508138876,3035.4709376970377,2.595788185422495,2.0540628479459535,1.9563575524129688,1.6471909352152139,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.199967993599,60,60,1.0,60,1.0,60,1.0,1750.742700603806,1929.6099764469657,2213.0963083102283,2271.604731242805,2592.327523996142,2796.995968582164,2.8559307991263205,2.259280780716831,2.2010871571237125,1.787632284324077,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.209967993599,60,60,1.0,60,1.0,60,1.0,1452.1082954011483,1627.17407293643,1873.683560321374,2153.406857916136,2299.3669590796558,2567.019633650663,3.443269359341232,2.6685619037728054,2.321902143860788,1.947858222133429,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.219967993599,60,60,1.0,60,1.0,60,1.0,899.7974113560014,1297.4822453506335,1565.2371285015724,1664.0961085261158,1916.118363161809,2204.4721088642573,5.556806384300399,3.1944934241003398,3.0046341520673843,2.2681198738305657,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.229967993599,60,60,1.0,60,1.0,60,1.0,761.1094404859712,905.1509007491662,1167.3177873403297,1323.102773363642,1492.261511747932,1816.9958171418293,6.56935748531444,4.283581153205617,3.778995933391335,2.751797484150276,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.239967993599,60,60,1.0,60,1.0,60,1.0,453.5773099952818,583.9598809179162,790.3818621823914,1112.890257007562,1318.6903193198066,1581.8475206024286,11.02347910668638,6.326098801714608,4.492805978411963,3.1608628000922137,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.249967993599,60,60,1.0,60,1.0,60,1.0,288.7098525728492,360.81876625743195,534.8082881228984,1019.6019210010929,1221.6841588709444,1433.1299184613135,17.318425247501263,9.349634028172893,4.903874636770756,3.488946985944634,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.259967993599,60,60,1.0,60,1.0,60,1.0,182.517211862036,248.41081775675522,343.50940919869277,1200.4491525068313,1281.3483676558901,1432.8555814192553,27.394676638932435,14.555743969228754,4.16510769286544,3.489539586395842,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.269967993599,60,59,0.9833333333333333,60,1.0,59,0.9833333333333333,89.10764457702714,171.18051918366316,238.80165512864244,1191.7855220729089,1310.2811361140677,1475.702842390976,56.111908509464186,20.938057243860626,4.195385753053408,3.388217971391687,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.279967993599,60,55,0.9166666666666666,60,1.0,55,0.9166666666666666,50.48015506483098,101.06675745117961,156.00879550461968,1213.572085449804,1354.071929386513,1499.1317391578577,99.04882410877238,32.049730969407555,4.120068399683713,3.335283692056251,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,100,1.289967993599,60,40,0.6666666666666666,60,1.0,40,0.6666666666666666,45.84336987752091,76.8387146858054,117.52947448877657,1152.6780087217228,1271.4855466321699,1404.4200214084904,109.0670256867772,42.543117441867494,4.337724813146053,3.560196143723476,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,100,1.299967993599,60,19,0.31666666666666665,60,1.0,19,0.31666666666666665,34.20489437070956,60.45813693888133,83.16011254009666,995.8392955675749,1098.7017097501928,1265.01912076593,146.17791085130833,60.12506484499832,5.02089044111306,3.952548839471894,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,100,1.309967993599,60,11,0.18333333333333332,60,1.0,11,0.18333333333333332,24.092101718910737,46.37127547276058,74.49332035622666,706.8650579190185,910.5848836132228,1092.575192335098,207.5368956322862,67.12012550171558,7.073485871150279,4.576464513755667,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,100,1.319967993599,60,3,0.05,60,1.0,3,0.05,20.02470346759462,31.82934117624294,57.671568005783215,701.6072052629243,797.555770352799,983.5248206026375,249.69158759785637,86.69890838947164,7.126494657543136,5.083757500310135,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,100,1.329967993599,60,0,0.0,60,1.0,0,0.0,16.044369578903872,28.134355166575904,52.46232449160666,600.7684409974744,648.9563356900226,799.9298859993376,311.6358031651371,95.30662489549533,8.322674193235493,6.250551252392361,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,100,1.339967993599,60,0,0.0,60,1.0,0,0.0,19.940442370604465,27.746933354425988,39.0291108379848,450.7470192555066,526.1965621046625,682.4729688237462,250.7466939334723,128.10959852644075,11.092696759833132,7.32772611214539,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,120,1.179967993599,60,60,1.0,60,1.0,60,1.0,2287.201956244632,2371.59009260791,2613.586629211273,2796.849573027957,2952.4333419228565,3242.665722545982,2.186077178864224,1.913084111761591,1.78772574979313,1.5419456258274442,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.189967993599,60,60,1.0,60,1.0,60,1.0,2150.0769622048415,2278.012107672804,2435.871066580914,2744.2210420488937,2865.896948709425,3086.6008846185105,2.325498150946488,2.0526642585151764,1.8220106629117945,1.6199392280126426,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.199967993599,60,60,1.0,60,1.0,60,1.0,1785.7177650190417,1953.0647572962437,2200.234002367981,2199.6198863453355,2664.7043178501217,2907.3428915996087,2.7999945444607723,2.2724895752706615,2.273120019981039,1.7197912353843923,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.209967993599,60,60,1.0,60,1.0,60,1.0,1554.9732060176436,1711.4942446337243,1921.5432749826366,2190.4458375657514,2430.9747963771356,2672.4763394141237,3.215489489240284,2.602085380454432,2.2826403256592345,1.87093335186536,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.219967993599,60,60,1.0,60,1.0,60,1.0,953.5793722949784,1281.3967156625458,1578.7287096419088,1591.8472534879636,1936.5346338612223,2304.9734815810643,5.243402012741221,3.16713951238581,3.1410048853897816,2.1692387432285773,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.229967993599,60,60,1.0,60,1.0,60,1.0,687.6890259953308,840.1021696475068,1190.7870575933566,1108.8956219225922,1490.781663079508,1841.608857042559,7.270728208528878,4.198904417933949,4.508990658048636,2.715059277948904,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.239967993599,60,60,1.0,60,1.0,60,1.0,437.8350253213923,529.1550168972192,825.4131230797054,1184.0854380352189,1272.6245329423757,1458.0339935199943,11.41982644337272,6.057589123918995,4.222668263108293,3.4292972702750286,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.249967993599,60,60,1.0,60,1.0,60,1.0,252.5844128813989,326.77843434796165,486.8180178201828,1146.2626355192913,1257.1418991654252,1373.0352756977277,19.7953624412594,10.270996462506346,4.362002079684688,3.641596330635222,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.259967993599,60,60,1.0,60,1.0,60,1.0,136.84074393691247,186.7642196462697,305.22923080085525,1150.8646209504943,1200.666990635381,1414.5687423759796,36.53882503229553,16.38132615856667,4.3445596545235015,3.534647137288224,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.269967993599,60,58,0.9666666666666667,60,1.0,58,0.9666666666666667,68.52723497445076,126.57885915850129,175.3511883737513,1151.6304839492593,1305.764006702135,1467.372955437338,72.96369103268455,28.514969531923683,4.341670413980028,3.4075132287621517,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p090,120,1.279967993599,60,43,0.7166666666666667,60,1.0,43,0.7166666666666667,30.06277073107981,73.58681773508216,124.16545207227647,1002.63742102354,1182.2984338357792,1415.625369117446,166.3186685194937,40.2729884776874,4.986847583342503,3.532078615902127,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,120,1.289967993599,60,22,0.36666666666666664,60,1.0,22,0.36666666666666664,30.283305074059932,58.35544250443576,86.50390927224274,1000.2596924909793,1112.2167756077085,1291.986116326506,165.1074738299585,57.84581653010996,4.998701874658507,3.8700106376771863,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,120,1.299967993599,60,1,0.016666666666666666,60,1.0,1,0.016666666666666666,23.81956119112096,41.39135248375162,67.46496162214721,836.451713439925,864.4200543748465,1092.2255440827362,209.9115076000566,74.11483748161541,5.9776313679093285,4.577814652986923,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,120,1.309967993599,60,0,0.0,60,1.0,0,0.0,18.43741664093131,26.877637020453307,52.82072230646523,603.4133196402016,710.6893016914923,931.1616451944052,271.1876667634625,94.7013827061121,8.286194283847362,5.369931114736019,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,120,1.319967993599,60,0,0.0,60,1.0,0,0.0,18.814296648036823,31.46784824542984,45.7864777886323,534.9380532489993,630.1560765690848,763.4230760965778,265.75535049415333,109.2075904683103,9.346876651664626,6.549550473341398,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,120,1.329967993599,60,0,0.0,60,1.0,0,0.0,12.263830321328426,22.32855824197322,34.25527051848545,334.2271953536129,538.0552606587581,634.5626008865609,407.7029662832449,145.9721675018869,14.959883784172597,7.879841993067371,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p090,120,1.339967993599,60,0,0.0,60,1.0,0,0.0,8.8422207260829,15.017426644001807,26.467314757753492,343.47156168713497,402.6303150465476,511.36662701349894,565.4688064109205,188.9122528700899,14.557245949096808,9.777801007087536,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
